FID,OBJECTID,COD_ISTATN,NOME_COM,NOME_PRO,SIG_PRO,NOME_REG,SHAPE_AREA,SHAPE_LEN,POSITIVI,DECEDUTI,TOTALE,Shape__Area,Shape__Length
1171,1169,03018083,LOMELLO,PAVIA,PV,LOMBARDIA,22301944.404841,27780.1492256115,3,3,6,44828666.970703,39382.158759
1172,1301,03015177,POZZO D`ADDA,MILANO,MI,LOMBARDIA,4222369.6995165,12490.2824484625,23,2,25,8622141.72998,17850.578946
1173,1302,03017126,ORZIVECCHI,BRESCIA,BS,LOMBARDIA,9887489.1173115,20218.3353368369,19,3,22,20081859.015625,28825.582948
1174,1303,03015202,SAN ZENONE AL LAMBRO,MILANO,MI,LOMBARDIA,7246161.1355985,20966.2858764756,16,3,19,14668477.891602,29828.897303
1175,1305,03013118,INVERIGO,COMO,CO,LOMBARDIA,10049251.2509687,26777.78907204,23,3,26,20642659.412109,38383.898256
1176,1306,03097057,OGGIONO,LECCO,LC,LOMBARDIA,7908670.52804939,18806.6000720046,27,2,29,16276646.927246,26976.905756
1177,1053,03013216,SORICO,COMO,CO,LOMBARDIA,24132697.7407853,29113.3860050317,3,0,3,50379214.561523,42081.568259
1178,1054,03017003,AGNOSINE,BRESCIA,BS,LOMBARDIA,13502079.7474284,17335.7244989571,13,3,16,27634779.608398,24805.018476
1179,1055,03012120,SESTO CALENDE,VARESE,VA,LOMBARDIA,25118730.0116417,31853.7645595492,6,0,6,51601822.774902,45658.656552
1180,1056,03098035,MALEO,LODI,LO,LOMBARDIA,20117572.001757,26865.7243113212,34,14,48,40492696.04248,38120.419718
1181,1057,03014030,FUSINE,SONDRIO,SO,LOMBARDIA,37390314.825771,34062.1834276411,2,0,2,77803657.803223,49161.311579
1182,1058,03016141,MORNICO AL SERIO,BERGAMO,BG,LOMBARDIA,7126864.5887405,15806.9888832281,14,4,18,14560520.320313,22601.008724
1183,1059,03017200,VILLACHIARA,BRESCIA,BS,LOMBARDIA,16737905.5142162,23432.5857851208,12,3,15,33915391.536621,33362.10798
1184,1472,03017091,LOGRATO,BRESCIA,BS,LOMBARDIA,12324137.0258953,22995.121859998,21,9,30,25088322.219238,32815.374792
1185,1473,03017150,PONTOGLIO,BRESCIA,BS,LOMBARDIA,11107443.4151974,18628.6104932002,45,10,55,22672763.665527,26623.006485
1186,1477,03018011,BASTIDA PANCARANA,PAVIA,PV,LOMBARDIA,13491669.75737,22349.8907810004,7,0,7,27096562.164063,31677.315347
1187,1478,03017012,BARGHE,BRESCIA,BS,LOMBARDIA,5463361.747831,13998.3809130922,5,0,5,11197204.139648,20039.809027
1188,1481,03017058,COLLIO,BRESCIA,BS,LOMBARDIA,53486374.9643115,35608.3900601876,2,0,2,110180027.229492,51106.590959
1189,1483,03014026,DELEBIO,SONDRIO,SO,LOMBARDIA,22489080.2129755,26596.7097846571,6,0,6,46818844.367188,38389.427632
1190,1487,03108054,LENTATE SUL SEVESO,MONZA E DELLA BRIANZA,MB,LOMBARDIA,14157273.6643558,20763.235190669,22,1,23,29018442.311523,29730.855844
1191,1170,03097086,VERCURAGO,LECCO,LC,LOMBARDIA,2140898.34965671,7504.60876898305,15,4,19,4409082.51123,10765.238178
1192,1171,03018106,OTTOBIANO,PAVIA,PV,LOMBARDIA,24486480.1402,28183.0410902661,4,2,6,49275041.654297,39993.974533
1193,1172,03020033,MARMIROLO,MANTOVA,MN,LOMBARDIA,42179008.6195821,46140.7643395302,11,1,12,85099731.605957,65582.45303
1194,1173,03016187,ROVETTA,BERGAMO,BG,LOMBARDIA,24589128.0553866,43817.576428687,39,12,51,50808405.887207,63006.988157
1195,1174,03098050,SANT`ANGELO LODIGIANO,LODI,LO,LOMBARDIA,20039841.8557935,34466.9930131889,44,12,56,40436607.352539,48967.231437
1196,1175,03019017,CASALE CREMASCO - VIDOLASCO,CREMONA,CR,LOMBARDIA,9034759.78068683,23449.3641169032,8,2,10,18363275.080078,33434.829017
1197,1177,03097056,NIBIONNO,LECCO,LC,LOMBARDIA,3532048.41264062,13313.2950125589,8,2,10,7258542.209473,19081.620787
1198,1178,03012119,SARONNO,VARESE,VA,LOMBARDIA,10883753.3937656,21820.8595144797,60,3,63,22269357.969727,31214.367273
1199,1179,03013028,BREGNANO,COMO,CO,LOMBARDIA,6349395.55444528,16527.717577611,6,2,8,13022870.145996,23681.606921
1200,1307,03016133,MARTINENGO,BERGAMO,BG,LOMBARDIA,22278329.6042705,20027.6375150162,64,24,88,45473006.57959,28608.539789
1201,1308,03020057,SAN GIORGIO BIGARELLO,MANTOVA,MN,LOMBARDIA,51614888.3184574,58548.5513631425,12,1,13,103919185.952148,83069.404276
1202,1309,03020038,OSTIGLIA,MANTOVA,MN,LOMBARDIA,40055085.9234564,39505.2240187425,8,2,10,80357546.678223,55942.414917
1203,1310,03015230,VAPRIO D`ADDA,MILANO,MI,LOMBARDIA,7136672.88686651,15027.4534605253,27,4,31,14574051.132813,21480.125267
1204,1060,03015024,BINASCO,MILANO,MI,LOMBARDIA,3829906.891618,11466.5918198896,12,3,15,7754904.608398,16314.595126
1205,1061,03012014,BIANDRONNO,VARESE,VA,LOMBARDIA,8122948.96990835,13156.9027672183,2,0,2,16731138.368164,18884.782051
1206,1063,03016024,BERGAMO,BERGAMO,BG,LOMBARDIA,40297863.407715,38088.2842160244,879,189,1068,82651996.719727,54559.414576
1207,1064,03020008,CANNETO SULL`OGLIO,MANTOVA,MN,LOMBARDIA,25945898.085479,39522.9114036935,42,7,49,52220071.269531,56074.333465
1208,1065,03012142,MACCAGNO CON PINO E VEDDASCA,VARESE,VA,LOMBARDIA,41365304.2358448,44885.567513541,3,0,3,85994505.557129,64707.436184
1209,1066,03012006,AZZATE,VARESE,VA,LOMBARDIA,4575952.83385429,13972.879824299,4,0,4,9413853.827148,20047.354599
1210,1067,03016009,AMBIVERE,BERGAMO,BG,LOMBARDIA,3287366.39841768,9462.75718799268,14,2,16,6748554.370605,13553.387436
1211,1068,03012139,VIGGIU`,VARESE,VA,LOMBARDIA,9282917.84463229,16853.1001489266,4,1,5,19157909.897949,24223.876028
1212,1069,03014045,MORBEGNO,SONDRIO,SO,LOMBARDIA,14821346.1002395,23544.5175235937,12,1,13,30878800.834473,33977.421616
1213,1071,03019092,SCANDOLARA RAVARA,CREMONA,CR,LOMBARDIA,17094026.6320434,24737.4504898892,20,1,21,34264318.125977,35031.06204
1214,1072,03016160,PEDRENGO,BERGAMO,BG,LOMBARDIA,3606648.61615652,10780.1519779578,32,15,47,7396939.130859,15437.152593
1215,1073,03017069,ERBUSCO,BRESCIA,BS,LOMBARDIA,16213326.0471145,25431.8268907896,44,9,53,33131119.744141,36353.347701
1216,1074,03016111,GAZZANIGA,BERGAMO,BG,LOMBARDIA,14415068.8403252,19747.6591917675,63,10,73,29685313.773438,28338.296991
1217,1075,03014052,PONTE IN VALTELLINA,SONDRIO,SO,LOMBARDIA,67664133.7307348,60378.170615627,3,0,3,140989843.276855,87194.272188
1218,1076,03012050,CISLAGO,VARESE,VA,LOMBARDIA,10931737.7631246,24204.0285142859,13,1,14,22388493.268066,34641.664009
1219,1077,03020030,MANTOVA,MANTOVA,MN,LOMBARDIA,64012795.7959642,52269.9596878874,155,8,163,128731575.20752,74103.888317
1220,1484,03017164,ROE` VOLCIANO,BRESCIA,BS,LOMBARDIA,5782668.65017194,14699.0650933621,16,3,19,11824017.603516,21015.790458
1221,1485,03015176,POGLIANO MILANESE,MILANO,MI,LOMBARDIA,4699719.2273205,17936.8424584355,26,3,29,9585581.926758,25615.715915
1222,1180,03108048,VERANO BRIANZA,MONZA E DELLA BRIANZA,MB,LOMBARDIA,3509790.60922199,12456.1852476738,16,2,18,7196308.183105,17842.90683
1223,1181,03016046,CALUSCO D`ADDA,BERGAMO,BG,LOMBARDIA,8411851.30657589,17810.787469225,56,13,69,17247778.535156,25501.820471
1224,1182,03018140,SANTA GIULETTA,PAVIA,PV,LOMBARDIA,11616937.534547,19944.8152888686,12,4,16,23282168.489258,28242.959924
1225,1183,03015139,MEDIGLIA,MILANO,MI,LOMBARDIA,21959794.5201975,31644.8362627876,46,23,69,44588315.862793,45093.666078
1226,1184,03015164,OSSONA,MILANO,MI,LOMBARDIA,6019005.88455149,15770.7966080401,17,0,17,12262466.782227,22508.53963
1227,1185,03017019,BIONE,BRESCIA,BS,LOMBARDIA,17322135.3133568,21174.0651420459,10,2,12,35494227.125977,30306.734636
1228,1186,03097013,CALOLZIOCORTE,LECCO,LC,LOMBARDIA,9060264.20745743,20129.7072409094,76,16,92,18649348.123047,28880.262824
1229,1187,03018047,CERVESINA,PAVIA,PV,LOMBARDIA,12646667.045688,24546.9729650805,9,3,12,25372032.310059,34778.160119
1230,1188,03108051,BUSNAGO,MONZA E DELLA BRIANZA,MB,LOMBARDIA,5863859.44912606,17266.1936191895,21,2,23,11991699.688965,24688.16854
1231,1189,03016170,PONTE SAN PIETRO,BERGAMO,BG,LOMBARDIA,4641043.28396476,15909.2609806463,80,18,98,9520835.189941,22789.014446
1232,1190,03018100,MONTU` BECCARIA,PAVIA,PV,LOMBARDIA,15464125.0735995,25896.9858993351,8,2,10,30985722.083496,36655.44498
1233,1191,03015011,ASSAGO,MILANO,MI,LOMBARDIA,8141688.60422501,16373.0266566513,14,2,16,16527020.415039,23334.425609
1234,1192,03098009,CASALMAIOCCO,LODI,LO,LOMBARDIA,4730642.949359,11924.122442902,12,4,16,9588097.145508,16974.828594
1235,1193,03013119,LAGLIO,COMO,CO,LOMBARDIA,5787929.09131328,11070.0422428598,1,0,1,11953509.225098,15916.221556
1236,1194,03098057,TERRANOVA DEI PASSERINI,LODI,LO,LOMBARDIA,11235321.937414,24721.5607431164,9,0,9,22647354.961914,35099.437026
1237,1195,03014050,PIURO,SONDRIO,SO,LOMBARDIA,85413771.3838847,67528.4188142061,2,3,5,179665495.145996,97985.158328
1238,1197,03019050,GRONTARDO,CREMONA,CR,LOMBARDIA,12173236.449257,21506.4873663645,13,0,13,24533371.775879,30528.547036
1239,1198,03018029,CANNETO PAVESE,PAVIA,PV,LOMBARDIA,5865104.42214601,14438.7854249336,2,0,2,11758798.644531,20445.98269
1240,1311,03013009,ANZANO DEL PARCO,COMO,CO,LOMBARDIA,3253208.38417893,11591.2182333346,1,0,1,6690138.368652,16619.971889
1241,1312,03108013,BURAGO DI MOLGORA,MONZA E DELLA BRIANZA,MB,LOMBARDIA,3450392.1111795,10943.6519085766,8,0,8,7051575.334473,15645.781405
1242,1313,03016105,FORNOVO SAN GIOVANNI,BERGAMO,BG,LOMBARDIA,6919060.185479,22734.2969789314,17,7,24,14089731.555664,32444.71395
1243,1315,03016097,FARA OLIVANA CON SOLA,BERGAMO,BG,LOMBARDIA,5154894.50840101,9613.39554182042,3,1,4,10495784.441406,13714.470391
1244,1316,03013077,CORRIDO,COMO,CO,LOMBARDIA,5928909.58669114,11161.7205950323,2,0,2,12317949.516113,16087.606071
1245,1070,03108035,NOVA MILANESE,MONZA E DELLA BRIANZA,MB,LOMBARDIA,5852116.26525692,13973.7124156617,47,9,56,11957748.838379,19975.227502
1246,1078,03016199,SERINA,BERGAMO,BG,LOMBARDIA,27500266.5228753,39950.4442348704,12,7,19,56785630.193359,57424.120701
1247,1079,03097091,VERDERIO,LECCO,LC,LOMBARDIA,6523028.46239929,12715.0577811537,32,5,37,13363472.967285,18196.830614
1248,1080,03015087,CORNAREDO,MILANO,MI,LOMBARDIA,11069900.7667895,22531.0893767647,37,2,39,22542119.681641,32158.557536
1249,1081,03018080,LARDIRAGO,PAVIA,PV,LOMBARDIA,5467968.029525,14752.6620883942,1,0,1,11036162.924316,20959.06355
1250,1486,03019105,TORLINO VIMERCATI,CREMONA,CR,LOMBARDIA,5676947.7787805,16006.8450196914,0,1,1,11533437.493652,22822.864774
1251,1490,03019090,SAN GIOVANNI IN CROCE,CREMONA,CR,LOMBARDIA,16193208.0707915,29948.6435321667,7,0,7,32489186.185547,42439.094192
1252,1491,03019085,ROBECCO D`OGLIO,CREMONA,CR,LOMBARDIA,18130550.5118857,26549.4288678261,14,3,17,36611796.70459,37728.930277
1253,1493,03018051,CODEVILLA,PAVIA,PV,LOMBARDIA,12971035.8190015,22560.1438381383,0,1,1,25931115.119629,31911.883232
1254,1494,03020043,POMPONESCO,MANTOVA,MN,LOMBARDIA,12306631.6355158,20612.6603918597,5,0,5,24573129.12207,29142.250642
1255,1495,03016241,VILLA D`OGNA,BERGAMO,BG,LOMBARDIA,5086689.07230636,16003.518256389,21,3,24,10511239.32666,23004.283443
1256,1496,03017153,PRESEGLIE,BRESCIA,BS,LOMBARDIA,11455010.7502153,16622.4604691381,8,2,10,23465872.955078,23797.877753
1257,1497,03097014,CARENNO,LECCO,LC,LOMBARDIA,7757605.74439617,13656.4364079642,6,2,8,15971978.29834,19601.239939
1258,1498,03015154,NERVIANO,MILANO,MI,LOMBARDIA,13479720.4749015,31423.5116161017,27,1,28,27507905.27002,44887.504822
1259,1499,03017195,VEROLANUOVA,BRESCIA,BS,LOMBARDIA,25789134.4553599,36317.1978882342,64,22,86,52222258.865723,51686.788184
1260,1500,03012064,DAVERIO,VARESE,VA,LOMBARDIA,4024904.22900004,11553.8344171569,1,0,1,8278147.139648,16568.884125
1261,1501,03098019,CODOGNO,LODI,LO,LOMBARDIA,20866863.8162135,25726.5190932263,215,67,282,42008651.179199,36505.709791
1262,1502,03013185,PLESIO,COMO,CO,LOMBARDIA,17050967.4826986,22519.5950287124,1,0,1,35432828.761719,32475.277008
1263,1503,03017083,INCUDINE,BRESCIA,BS,LOMBARDIA,19989546.5509005,26551.8959147132,1,0,1,41779379.03125,38409.386533
1264,1505,03017075,GARDONE VAL TROMPIA,BRESCIA,BS,LOMBARDIA,26577600.16979,31032.0163229351,53,10,63,54515426.84668,44450.634857
1265,1506,03097029,CREMENO,LECCO,LC,LOMBARDIA,13363194.2906565,17938.5709345114,4,3,7,27624184.126465,25795.422283
1266,1507,03999999,IGNOTO,IGNOTA,ND,LOMBARDIA,502.353155118217,91.9991232518002,866,31,897,1026.661621,131.556918
1267,1199,03012003,ANGERA,VARESE,VA,LOMBARDIA,17741214.1081878,27794.9790120996,2,0,2,36492446.744629,39868.69501
1268,1201,03019033,CORTE DE` FRATI,CREMONA,CR,LOMBARDIA,20208439.4278368,25862.8226785326,22,6,28,40762943.374023,36727.5503
1269,1202,03017171,SAN FELICE DEL BENACO,BRESCIA,BS,LOMBARDIA,21996855.4222343,20876.2428751688,13,3,16,44931675.010254,29811.071782
1270,1203,03016031,BONATE SOTTO,BERGAMO,BG,LOMBARDIA,6340005.8096295,13146.3571555417,28,2,30,12988454.947266,18820.033763
1271,1204,03017119,NUVOLENTO,BRESCIA,BS,LOMBARDIA,7440422.20538326,18697.5319791621,7,1,8,15173571.892578,26706.523799
1272,1318,03019025,CASTELLEONE,CREMONA,CR,LOMBARDIA,45026023.5160404,40982.9448304544,146,21,167,91037468.616699,58285.353924
1273,1319,03097028,CREMELLA,LECCO,LC,LOMBARDIA,1869050.13723469,9074.93325532457,6,1,7,3839904.856934,13008.274419
1274,1320,03018143,SANTA MARIA DELLA VERSA,PAVIA,PV,LOMBARDIA,18434380.676338,31435.756812678,3,0,3,36883154.607422,44466.488745
1275,1321,03018190,ZINASCO,PAVIA,PV,LOMBARDIA,29642987.7280476,41729.3036457484,10,1,11,59582402.008301,59169.935733
1276,1322,03018108,PANCARANA,PAVIA,PV,LOMBARDIA,6698441.68387,14779.2011515142,0,2,2,13442851.162109,20937.990324
1277,1323,03108041,SOVICO,MONZA E DELLA BRIANZA,MB,LOMBARDIA,3251100.324716,13401.0389461792,14,2,16,6656505.381836,19174.983442
1278,1324,03017104,MARCHENO,BRESCIA,BS,LOMBARDIA,22735830.8381295,38863.7813983545,16,2,18,46646772.505859,55676.142968
1279,1082,03012132,VARANO BORGHI,VARESE,VA,LOMBARDIA,3262134.51749507,9874.97847868536,1,0,1,6708597.551758,14164.857157
1280,1083,03014008,BIANZONE,SONDRIO,SO,LOMBARDIA,17219713.2707647,18514.872925021,9,2,11,35958799.938965,26761.296124
1281,1084,03015237,VIGNATE,MILANO,MI,LOMBARDIA,8678814.2203985,20646.594847881,26,2,28,17676860.911621,29467.046637
1282,1085,03013058,CASTELMARTE,COMO,CO,LOMBARDIA,1897254.99357429,9491.78681076416,2,1,3,3910928.981934,13622.85529
1283,1086,03016086,COSTA VOLPINO,BERGAMO,BG,LOMBARDIA,19708905.8450918,22043.8798908368,47,6,53,40624953.499023,31659.476596
1284,1087,03017203,VISANO,BRESCIA,BS,LOMBARDIA,11234799.9827222,15846.8783768459,10,2,12,22727636.060059,22539.611284
1285,1088,03016065,CASTRO,BERGAMO,BG,LOMBARDIA,2583989.135911,7805.19014386441,7,3,10,5318946.130859,11198.156663
1286,1089,03013023,BINAGO,COMO,CO,LOMBARDIA,6921492.68979555,14371.5953966765,2,1,3,14236955.327148,20616.878764
1287,1090,03016130,LUZZANA,BERGAMO,BG,LOMBARDIA,3407541.00735141,9819.23214421351,6,0,6,6994955.31543,14067.248715
1288,1091,03019086,ROMANENGO,CREMONA,CR,LOMBARDIA,14879813.0131555,23023.0441762261,35,6,41,30182528.334473,32798.158332
1289,1206,03016044,CALCIO,BERGAMO,BG,LOMBARDIA,15738196.6704666,20158.3891621834,24,8,32,32057306.828613,28777.313942
1290,1207,03015046,CANEGRATE,MILANO,MI,LOMBARDIA,5526815.5470135,15113.4797410191,18,1,19,11284263.692871,21595.24532
1291,1208,03013160,MUSSO,COMO,CO,LOMBARDIA,4095527.93080448,10352.5601195889,3,0,3,8526604.246582,14929.387469
1292,1210,03012034,CARONNO PERTUSELLA,VARESE,VA,LOMBARDIA,8616869.7658635,16924.1381564106,42,7,49,17611229.345215,24197.96575
1293,1211,03015081,COLOGNO MONZESE,MILANO,MI,LOMBARDIA,8471307.66976702,20078.0048766295,204,37,241,17275668.03418,28669.217878
1294,1326,03015035,BUBBIANO,MILANO,MI,LOMBARDIA,2957584.739721,9354.23075392204,1,0,1,5988150.841309,13309.500036
1295,1327,03098020,COMAZZO,LODI,LO,LOMBARDIA,12684276.1123805,28502.5354401076,4,2,6,25787260.777832,40647.19617
1296,1328,03016087,COVO,BERGAMO,BG,LOMBARDIA,12935691.2942455,21766.7245770105,20,9,29,26352030.481445,31063.692486
1297,1093,03020021,CURTATONE,MANTOVA,MN,LOMBARDIA,67467312.2650787,46109.5392435875,34,1,35,135487520.524902,65351.352937
1298,1094,03020019,CERESARA,MANTOVA,MN,LOMBARDIA,37689459.9522934,38434.3977007083,5,3,8,76082094.448242,54611.549835
1299,1095,03015118,LEGNANO,MILANO,MI,LOMBARDIA,17730022.13993,31589.7451754108,127,6,133,36234413.739258,45157.959175
1300,1096,03097031,DOLZAGO,LECCO,LC,LOMBARDIA,2241884.01005753,11420.5648638363,4,3,7,4610436.967773,16378.805847
1301,1097,03013007,ALZATE BRIANZA,COMO,CO,LOMBARDIA,7582601.48994676,20670.1357269184,6,0,6,15588821.339844,29641.439333
1302,1098,03014068,TOVO DI SANT`AGATA,SONDRIO,SO,LOMBARDIA,11035635.1844279,16250.0817769903,1,0,1,23069739.221191,23493.276283
1303,1099,03016131,MADONE,BERGAMO,BG,LOMBARDIA,3052318.65690973,9529.03104055969,21,5,26,6250162.482422,13633.196165
1304,1100,03016208,STROZZA,BERGAMO,BG,LOMBARDIA,3874837.55623051,9950.35413250365,7,1,8,7968732.638672,14265.618394
1305,1101,03016036,BRANZI,BERGAMO,BG,LOMBARDIA,26161342.2358274,28746.8476047184,2,1,3,54239109.742676,41381.744242
1306,1105,03012055,COMERIO,VARESE,VA,LOMBARDIA,5650417.68559584,12287.0986162391,0,1,1,11654544.792969,17653.321449
1307,1106,03014019,CHIESA IN VALMALENCO,SONDRIO,SO,LOMBARDIA,108087088.385117,48918.2895992364,4,0,4,226546830.925293,70821.665137
1308,1212,03020020,COMMESSAGGIO,MANTOVA,MN,LOMBARDIA,11577759.2359352,18114.6892223485,2,0,2,23195399.016602,25635.929573
1309,1213,03012007,AZZIO,VARESE,VA,LOMBARDIA,2281485.77323792,9344.20371065321,1,0,1,4711795.000488,13426.838329
1310,1214,03017136,PASSIRANO,BRESCIA,BS,LOMBARDIA,13513847.5037165,31095.7362953835,40,9,49,27618120.208984,44454.503439
1311,1215,03018084,LUNGAVILLA,PAVIA,PV,LOMBARDIA,6884581.6194325,12786.8350060168,5,1,6,13797715.42334,18107.400231
1312,1216,03019036,CREMONA,CREMONA,CR,LOMBARDIA,70371215.3802308,52591.0222065938,908,104,1012,141525392.972168,74581.343448
1313,1218,03015010,ARLUNO,MILANO,MI,LOMBARDIA,12391727.48991,24930.7373797103,29,2,31,25249135.503418,35590.513455
1314,1329,03019101,SPINEDA,CREMONA,CR,LOMBARDIA,10314715.0984365,16664.3879179162,5,2,7,20682463.54834,23598.103496
1315,1330,03016110,GAVERINA TERME,BERGAMO,BG,LOMBARDIA,5207644.87041662,11643.1301028858,5,2,7,10704010.188477,16694.081337
1316,1331,03018005,ARENA PO,PAVIA,PV,LOMBARDIA,22712987.108357,26673.6334637323,7,2,9,45595139.518555,37768.099923
1317,1332,03018102,MORTARA,PAVIA,PV,LOMBARDIA,52118401.7213836,43484.5334853384,58,17,75,105232882.638672,61797.081606
1318,1334,03017052,CHIARI,BRESCIA,BS,LOMBARDIA,37986984.9895538,35772.9962494116,116,29,145,77457889.643066,51081.447864
1319,1335,03097006,BARZANO`,LECCO,LC,LOMBARDIA,3572607.17595381,14337.6991569823,13,0,13,7336891.058594,20547.606454
1320,1336,03015211,SETTIMO MILANESE,MILANO,MI,LOMBARDIA,10817873.7881915,23385.2250395116,39,5,44,22020188.227539,33368.782764
1321,1337,03018053,COPIANO,PAVIA,PV,LOMBARDIA,4407827.497238,12484.7641333477,3,0,3,8882943.047363,17723.479905
1322,1338,03108017,CAVENAGO DI BRIANZA,MONZA E DELLA BRIANZA,MB,LOMBARDIA,4407318.44464,12802.9833118964,23,5,28,9004245.148926,18294.2093
1323,1339,03018030,CARBONARA AL TICINO,PAVIA,PV,LOMBARDIA,15702598.081425,25363.124605623,7,1,8,31623076.672363,35991.404653
1324,1340,03012123,SOMMA LOMBARDO,VARESE,VA,LOMBARDIA,30572197.7919029,32756.0659719842,5,1,6,62646654.469238,46894.416213
1325,1341,03018074,GOLFERENZO,PAVIA,PV,LOMBARDIA,4291716.2180735,10083.0230769566,2,0,2,8578488.200195,14255.889804
1326,1342,03018116,PIZZALE,PAVIA,PV,LOMBARDIA,7197326.9018855,15783.4946928381,3,1,4,14428325.041016,22357.757387
1327,1344,03017006,ANGOLO TERME,BRESCIA,BS,LOMBARDIA,30531587.5621499,30320.8740683465,16,0,16,63085257.039551,43580.461029
1328,1350,03018149,SILVANO PIETRA,PAVIA,PV,LOMBARDIA,13674185.6521515,23816.137085536,1,0,1,27415996.863281,33725.963585
1329,1102,03015248,VILLA CORTESE,MILANO,MI,LOMBARDIA,3555167.567155,11078.7118591705,13,0,13,7258695.453125,15831.785315
1330,1103,03015159,OPERA,MILANO,MI,LOMBARDIA,7522598.45305451,16819.2217771482,14,3,17,15258352.058106,23961.023571
1331,1219,03016038,BREMBATE DI SOPRA,BERGAMO,BG,LOMBARDIA,4371453.64704538,9828.4341613736,53,8,61,8972823.185059,14085.148541
1332,1220,03097024,COLLE BRIANZA,LECCO,LC,LOMBARDIA,8317842.87004067,18864.1235363652,2,1,3,17099519.491699,27049.566746
1333,1221,03018032,CASATISMA,PAVIA,PV,LOMBARDIA,5479991.6229305,13315.1168094841,4,3,7,10989303.378418,18862.199242
1334,1222,03017051,CEVO,BRESCIA,BS,LOMBARDIA,35197826.0894635,45286.5722736905,13,2,15,73140426.966309,65274.442826
1335,1223,03013029,BRENNA,COMO,CO,LOMBARDIA,4814008.67034174,13871.8031353737,6,1,7,9889314.882324,19891.559995
1336,1226,03017085,ISEO,BRESCIA,BS,LOMBARDIA,26602003.2331148,29703.4991157283,64,9,73,54489027.364746,42493.174815
1337,1345,03016250,MEDOLAGO,BERGAMO,BG,LOMBARDIA,3847434.96871828,11657.8589923313,14,0,14,7884381.543945,16682.368316
1338,1346,03019019,CASALETTO DI SOPRA,CREMONA,CR,LOMBARDIA,8575199.365806,17587.5105705675,5,1,6,17413537.668457,25064.624786
1339,1104,03019024,CASTEL GABBIANO,CREMONA,CR,LOMBARDIA,5801790.328985,13277.2919592156,0,3,3,11804178.128418,18940.734114
1340,1107,03012080,GORNATE OLONA,VARESE,VA,LOMBARDIA,4708520.68678442,13248.117751109,4,1,5,9671578.432129,18992.087605
1341,1108,03015099,DAIRAGO,MILANO,MI,LOMBARDIA,5675000.69229049,17018.8133637002,4,1,5,11586088.817871,24317.013316
1342,1109,03019045,GABBIONETA BINANUOVA,CREMONA,CR,LOMBARDIA,15766421.9027634,27667.4870283774,16,0,16,31792064.17041,39287.823273
1343,1110,03014048,PIANTEDO,SONDRIO,SO,LOMBARDIA,6736445.68325881,14521.6103377783,3,0,3,14031985.842285,20975.982265
1344,1111,03016135,MISANO DI GERA D`ADDA,BERGAMO,BG,LOMBARDIA,6234930.6498525,13313.8104785542,17,4,21,12685173.011719,18990.471432
1345,1112,03012029,CAIRATE,VARESE,VA,LOMBARDIA,11348481.9140828,21811.8129195803,2,1,3,23271491.144531,31236.987873
1346,1113,03108055,RONCELLO,MONZA E DELLA BRIANZA,MB,LOMBARDIA,3144693.45254094,11039.1758590432,16,0,16,6427971.542969,15780.818224
1347,1114,03018019,BORNASCO,PAVIA,PV,LOMBARDIA,12946640.8193695,28589.890473515,3,1,4,26156198.169434,40648.786167
1348,1227,03018063,FILIGHERA,PAVIA,PV,LOMBARDIA,8231064.1940355,20080.898363422,3,1,4,16577425.161621,28500.321049
1349,1228,03014046,NOVATE MEZZOLA,SONDRIO,SO,LOMBARDIA,99699409.2290509,69945.7586621534,2,2,4,208531481.42627,101126.757157
1350,1229,03013041,CANTU`,COMO,CO,LOMBARDIA,23219276.5632595,39730.7797424253,39,4,43,47698974.652832,56949.496004
1351,1230,03017117,NAVE,BRESCIA,BS,LOMBARDIA,27131949.9215807,26137.5463073303,50,10,60,55428426.458496,37365.543454
1352,1231,03016207,STEZZANO,BERGAMO,BG,LOMBARDIA,9388937.49683156,16886.4103446959,82,24,106,19221608.726563,24163.675314
1353,1232,03016173,PRADALUNGA,BERGAMO,BG,LOMBARDIA,8307129.50449942,12207.9386611754,29,22,51,17062669.169922,17491.285434
1354,1234,03016106,FUIPIANO VALLE IMAGNA,BERGAMO,BG,LOMBARDIA,4301224.71031419,9783.72142048259,2,0,2,8872534.477051,14047.774348
1355,1235,03017115,MURA,BRESCIA,BS,LOMBARDIA,12575410.7497156,17254.8017742373,3,1,4,25804265.041016,24714.613424
1356,1236,03017033,CALVAGESE DELLA RIVIERA,BRESCIA,BS,LOMBARDIA,11774124.2996146,19301.4117223888,7,0,7,23999608.977539,27555.864279
1357,1237,03013011,ARGEGNO,COMO,CO,LOMBARDIA,4358664.94464909,10775.6102467035,1,0,1,9018414.117188,15495.502748
1358,1238,03016088,CREDARO,BERGAMO,BG,LOMBARDIA,3465326.87635289,14080.5685623079,9,7,16,7098276.154785,20154.320924
1359,1239,03016052,CAPRINO BERGAMASCO,BERGAMO,BG,LOMBARDIA,8706243.63374453,15770.5325265831,13,4,17,17897117.536621,22622.673273
1360,1240,03020026,GOITO,MANTOVA,MN,LOMBARDIA,78881973.1988103,54872.3242890485,46,7,53,159208748.581543,77956.948521
1361,1241,03013193,PUSIANO,COMO,CO,LOMBARDIA,3117549.15490357,12151.7073286739,2,0,2,6422099.54834,17443.105563
1362,1242,03013064,CERMENATE,COMO,CO,LOMBARDIA,8085322.31233382,12854.4916263398,12,1,13,16586553.169922,18414.166714
