"country","region","region_code","start_date","end_date","year","week","population","total_deaths","covid_deaths","expected_deaths","excess_deaths","non_covid_deaths","covid_deaths_per_100k","excess_deaths_per_100k","excess_deaths_pct_change"
"Italy","Italy","0","2020-05-20","2020-05-26",2020,"21",59228911,10909,780,10918.5849999998,-9.5849999997954,10129,1.31692443239417,-0.0161829752361907,-0.0008778610048642
"Italy","Italy","0","2020-05-27","2020-06-02",2020,"22",59228911,10654,573,10943.9849999998,-289.984999999755,10081,0.967432948412642,-0.489600425035259,-0.0264972037150784
"Italy","Italy","0","2020-06-03","2020-06-09",2020,"23",59228911,10738,511,11110.7849999998,-372.784999999782,10227,0.862754339683875,-0.629397018627916,-0.0335516347404606
"Italy","Italy","0","2020-06-10","2020-06-16",2020,"24",59228911,10393,361,10908.9849999998,-515.98499999976,10032,0.609499641146534,-0.871170837498195,-0.0472990841952549
"Italy","Italy","0","2020-06-17","2020-06-23",2020,"25",59228911,10985,269,10660.7849999998,324.215000000208,10716,0.454170092710298,0.547393147242244,0.030411925575857
"Italy","Italy","0","2020-06-24","2020-06-30",2020,"26",59228911,11807,153,11081.3849999998,725.615000000222,11654,0.258319792508088,1.22510272052819,0.0654805333449056
"Italy","Italy","0","2020-07-01","2020-07-07",2020,"27",59228911,11774,132,11386.1849999998,387.815000000221,11642,0.22286413471286,0.654773139422098,0.0340601351550347
"Italy","Italy","0","2020-07-08","2020-07-14",2020,"28",59228911,10837,85,11346.3849999998,-509.384999999804,10752,0.143510995837827,-0.860027630762625,-0.0448940345316867
"Italy","Italy","0","2020-07-15","2020-07-21",2020,"29",59228911,10704,89,11286.1849999998,-582.184999999776,10615,0.150264454465489,-0.982940577786034,-0.0515838611541267
"Italy","Italy","0","2020-07-22","2020-07-28",2020,"30",59228911,10946,50,11368.3849999998,-422.384999999775,10896,0.0844182328457803,-0.713139905610918,-0.037154353938557
"Italy","Italy","0","2020-07-29","2020-08-04",2020,"31",59228911,12621,48,11389.5849999998,1231.4150000002,12573,0.0810415035319491,2.07907756399607,0.108117635541613
"Italy","Italy","0","2020-08-05","2020-08-11",2020,"32",59228911,11398,44,11941.5849999998,-543.584999999786,11354,0.0742880449042867,-0.917769702029109,-0.0455203392179343
"Italy","Italy","0","2020-08-12","2020-08-18",2020,"33",59228911,11663,190,10861.9849999998,801.015000000218,11473,0.320789284813965,1.35240541565962,0.0737448081543322
"Italy","Italy","0","2020-08-19","2020-08-25",2020,"34",59228911,11024,40,10674.5849999998,349.415000000223,10984,0.0675345862766243,0.589939936596543,0.0327333568471495
