"country","region","region_code","start_date","end_date","year","week","population","total_deaths","covid_deaths","expected_deaths"
"Sweden","Sweden",0,"2020-01-29","2020-02-04",2020,5,10338368,1794,0,"TBC"
"Sweden","Sweden",0,"2020-02-05","2020-02-11",2020,6,10338368,1773,0,"TBC"
"Sweden","Sweden",0,"2020-02-12","2020-02-18",2020,7,10338368,1823,0,"TBC"
"Sweden","Sweden",0,"2020-02-19","2020-02-25",2020,8,10338368,1775,0,"TBC"
"Sweden","Sweden",0,"2020-02-26","2020-03-03",2020,9,10338368,1751,0,"TBC"
"Sweden","Sweden",0,"2020-03-04","2020-03-10",2020,10,10338368,1832,0,"TBC"
"Sweden","Sweden",0,"2020-03-11","2020-03-17",2020,11,10338368,1784,8,"TBC"
"Sweden","Sweden",0,"2020-03-18","2020-03-24",2020,12,10338368,1884,73,"TBC"
"Sweden","Sweden",0,"2020-03-25","2020-03-31",2020,13,10338368,2107,251,"TBC"
"Sweden","Sweden",0,"2020-04-01","2020-04-07",2020,14,10338368,2448,532,"TBC"
"Sweden","Sweden",0,"2020-04-08","2020-04-14",2020,15,10338368,2563,667,"TBC"
"Sweden","Sweden",0,"2020-04-15","2020-04-21",2020,16,10338368,2460,628,"TBC"
"Sweden","Sweden",0,"2020-04-22","2020-04-28",2020,17,10338368,2260,555,"TBC"
"Sweden","Sweden",0,"2020-04-29","2020-05-05",2020,18,10338368,2243,544,"TBC"
"Sweden","Sweden",0,"2020-05-06","2020-05-12",2020,19,10338368,2151,481,"TBC"
"Sweden","Sweden",0,"2020-05-13","2020-05-19",2020,20,10338368,1938,358,"TBC"
"Sweden","Sweden",0,"2020-05-20","2020-05-26",2020,21,10338368,1823,333,"TBC"
"Sweden","Sweden",0,"2020-05-27","2020-06-02",2020,22,10338368,1721,280,"TBC"
"Sweden","Sweden",0,"2020-06-03","2020-06-09",2020,23,10338368,1705,244,"TBC"
"Sweden","Sweden",0,"2020-06-10","2020-06-16",2020,24,10338368,1715,225,"TBC"
"Sweden","Sweden",0,"2020-06-17","2020-06-23",2020,25,10338368,1631,187,"TBC"
"Sweden","Sweden",0,"2020-06-24","2020-06-30",2020,26,10338368,1649,132,"TBC"
"Sweden","Sweden",0,"2020-07-01","2020-07-07",2020,27,10338368,1576,92,"TBC"
