"country","region","region_code","start_date","end_date","year","month","population","total_deaths","covid_deaths","expected_deaths","excess_deaths","non_covid_deaths","covid_deaths_per_100k","excess_deaths_per_100k","excess_deaths_pct_change"
"Ecuador","Los Ríos","EC-R","2020-04-01","2020-04-30",2020,4,910800,179.9,0,72.45,107.45,179.9,0,11.7973210364515,1.48309178743961
"Ecuador","Los Ríos","EC-R","2020-05-01","2020-05-31",2020,5,910800,119.903225806452,0,66.3870967741936,53.5161290322581,119.903225806452,0,5.87572782523694,0.806122448979592
"Ecuador","Los Ríos","EC-R","2020-06-01","2020-06-30",2020,6,910800,89.6,0,69.65,19.95,89.6,0,2.19038208168643,0.28643216080402
"Ecuador","Morona Santiago","EC-S","2020-01-01","2020-01-31",2020,1,192300,11.0645161290323,0,10.9516129032258,0.112903225806452,11.0645161290323,0,0.0587120259003909,0.0103092783505154
"Ecuador","Morona Santiago","EC-S","2020-02-01","2020-02-29",2020,2,192300,11.5862068965517,0,9.77586206896552,1.81034482758621,11.5862068965517,0,0.941416967023508,0.185185185185185
"Ecuador","Morona Santiago","EC-S","2020-03-01","2020-03-31",2020,3,192300,7.91386271870794,0,10.4010767160162,-2.48721399730821,7.91386271870794,0,-1.29340301472086,-0.239130434782609
"Ecuador","Morona Santiago","EC-S","2020-04-01","2020-04-30",2020,4,192300,6.3,0,10.5,-4.2,6.3,0,-2.18408736349454,-0.4
"Ecuador","Morona Santiago","EC-S","2020-05-01","2020-05-31",2020,5,192300,9.25806451612903,0,8.80645161290323,0.451612903225806,9.25806451612903,0,0.234848103601563,0.0512820512820513
"Ecuador","Morona Santiago","EC-S","2020-06-01","2020-06-30",2020,6,192300,12.1333333333333,0,8.16666666666667,3.96666666666667,12.1333333333333,0,2.06274917663373,0.485714285714286
"Ecuador","Santo Domingo de los Tsáchilas","EC-SD","2020-01-01","2020-01-31",2020,1,450700,46.0645161290323,0,46.8548387096774,-0.790322580645161,46.0645161290323,0,-0.175354466528769,-0.016867469879518
"Ecuador","Santo Domingo de los Tsáchilas","EC-SD","2020-02-01","2020-02-29",2020,2,450700,48.7586206896552,0,40.0689655172414,8.68965517241379,48.7586206896552,0,1.9280353167104,0.216867469879518
