Date_evenement,Zone,Remontee_dematerialisee_2020,Total_deces_2020,Taux_dematerialisation_2020,Remontee_dematerialisee_2019,Total_deces_2019,Remontee_dematerialisee_2018,Total_deces_2018
23/03/2020,Dept_61,NA,NA,,183,228,180,243
24/03/2020,Dept_61,NA,NA,,188,235,191,255
25/03/2020,Dept_61,NA,NA,,195,243,200,267
26/03/2020,Dept_61,NA,NA,,205,256,208,279
27/03/2020,Dept_61,NA,NA,,211,263,217,291
28/03/2020,Dept_61,NA,NA,,218,271,224,299
29/03/2020,Dept_61,NA,NA,,222,278,232,308
30/03/2020,Dept_61,NA,NA,,227,286,240,317
31/03/2020,Dept_61,NA,NA,,232,293,250,331
01/03/2020,Dept_62,25,30,0.83,54,60,47,57
02/03/2020,Dept_62,63,72,0.88,105,116,98,114
03/03/2020,Dept_62,99,111,0.89,134,147,147,167
04/03/2020,Dept_62,141,154,0.92,172,193,196,225
05/03/2020,Dept_62,173,191,0.91,203,229,252,289
06/03/2020,Dept_62,210,234,0.9,237,270,290,338
07/03/2020,Dept_62,236,263,0.9,274,312,329,381
08/03/2020,Dept_62,272,306,0.89,306,352,369,424
09/03/2020,Dept_62,304,341,0.89,347,397,408,470
10/03/2020,Dept_62,338,379,0.89,382,437,448,515
11/03/2020,Dept_62,368,417,0.88,416,476,490,565
12/03/2020,Dept_62,404,454,0.89,451,514,522,603
13/03/2020,Dept_62,438,490,0.89,491,562,572,660
14/03/2020,Dept_62,477,530,0.9,531,605,612,707
15/03/2020,Dept_62,504,557,0.9,567,649,656,759
16/03/2020,Dept_62,540,596,0.91,600,684,705,812
17/03/2020,Dept_62,584,NA,,626,713,736,847
18/03/2020,Dept_62,629,NA,,660,751,773,887
19/03/2020,Dept_62,668,NA,,703,796,817,940
20/03/2020,Dept_62,707,NA,,737,834,858,989
21/03/2020,Dept_62,NA,NA,,774,877,899,1037
22/03/2020,Dept_62,NA,NA,,814,923,948,1090
23/03/2020,Dept_62,NA,NA,,850,964,984,1133
24/03/2020,Dept_62,NA,NA,,886,1004,1030,1186
25/03/2020,Dept_62,NA,NA,,916,1038,1063,1228
26/03/2020,Dept_62,NA,NA,,952,1078,1105,1280
27/03/2020,Dept_62,NA,NA,,983,1117,1145,1325
28/03/2020,Dept_62,NA,NA,,1026,1161,1184,1370
29/03/2020,Dept_62,NA,NA,,1067,1210,1219,1412
30/03/2020,Dept_62,NA,NA,,1094,1240,1257,1459
31/03/2020,Dept_62,NA,NA,,1126,1276,1293,1499
01/03/2020,Dept_63,19,22,0.86,20,24,26,32
02/03/2020,Dept_63,32,35,0.91,42,47,43,54
03/03/2020,Dept_63,41,46,0.89,62,73,58,78
04/03/2020,Dept_63,59,65,0.91,79,95,75,99
05/03/2020,Dept_63,68,77,0.88,90,109,99,127
06/03/2020,Dept_63,80,91,0.88,113,140,124,154
07/03/2020,Dept_63,94,106,0.89,138,167,139,174
08/03/2020,Dept_63,119,136,0.88,156,191,151,190
09/03/2020,Dept_63,135,156,0.87,171,209,163,206
10/03/2020,Dept_63,153,176,0.87,187,228,184,234
11/03/2020,Dept_63,170,197,0.86,202,246,196,250
12/03/2020,Dept_63,186,213,0.87,220,268,211,270
13/03/2020,Dept_63,200,228,0.88,232,280,234,301
14/03/2020,Dept_63,218,249,0.88,249,299,246,318
15/03/2020,Dept_63,230,262,0.88,262,316,258,336
16/03/2020,Dept_63,249,281,0.89,277,337,272,352
17/03/2020,Dept_63,260,NA,,292,356,290,377
18/03/2020,Dept_63,280,NA,,316,382,313,405
19/03/2020,Dept_63,293,NA,,336,406,334,434
20/03/2020,Dept_63,309,NA,,349,422,349,453
21/03/2020,Dept_63,NA,NA,,360,435,364,473
22/03/2020,Dept_63,NA,NA,,374,451,385,497
23/03/2020,Dept_63,NA,NA,,389,470,399,513
24/03/2020,Dept_63,NA,NA,,400,482,423,544
25/03/2020,Dept_63,NA,NA,,414,498,438,561
26/03/2020,Dept_63,NA,NA,,427,514,451,579
27/03/2020,Dept_63,NA,NA,,449,538,470,602
28/03/2020,Dept_63,NA,NA,,463,554,483,618
29/03/2020,Dept_63,NA,NA,,473,566,507,648
30/03/2020,Dept_63,NA,NA,,487,581,528,673
31/03/2020,Dept_63,NA,NA,,505,602,551,700
01/03/2020,Dept_64,17,19,0.89,21,21,26,28
02/03/2020,Dept_64,44,48,0.92,37,39,50,58
03/03/2020,Dept_64,69,77,0.9,57,61,78,90
04/03/2020,Dept_64,91,100,0.91,76,86,96,109
05/03/2020,Dept_64,113,125,0.9,100,114,122,139
06/03/2020,Dept_64,128,140,0.91,124,141,146,167
07/03/2020,Dept_64,140,154,0.91,143,165,168,192
08/03/2020,Dept_64,159,175,0.91,160,187,193,224
09/03/2020,Dept_64,171,188,0.91,180,212,217,252
10/03/2020,Dept_64,194,212,0.92,192,227,239,279
11/03/2020,Dept_64,215,233,0.92,212,251,264,309
12/03/2020,Dept_64,228,247,0.92,231,273,284,330
13/03/2020,Dept_64,242,262,0.92,252,299,304,353
14/03/2020,Dept_64,262,282,0.93,265,316,320,371
15/03/2020,Dept_64,277,297,0.93,286,339,339,395
16/03/2020,Dept_64,292,312,0.94,312,368,367,426
17/03/2020,Dept_64,308,NA,,328,387,385,448
18/03/2020,Dept_64,326,NA,,347,408,410,481
19/03/2020,Dept_64,337,NA,,359,421,432,505
20/03/2020,Dept_64,357,NA,,380,447,447,528
21/03/2020,Dept_64,NA,NA,,396,465,466,549
22/03/2020,Dept_64,NA,NA,,414,485,483,571
23/03/2020,Dept_64,NA,NA,,424,495,497,587
24/03/2020,Dept_64,NA,NA,,440,515,515,609
25/03/2020,Dept_64,NA,NA,,462,540,531,627
26/03/2020,Dept_64,NA,NA,,476,555,547,646
27/03/2020,Dept_64,NA,NA,,497,579,568,669
28/03/2020,Dept_64,NA,NA,,508,591,585,688
29/03/2020,Dept_64,NA,NA,,530,617,609,718
30/03/2020,Dept_64,NA,NA,,548,636,621,735
31/03/2020,Dept_64,NA,NA,,569,662,638,752
01/03/2020,Dept_65,8,10,0.8,8,12,6,8
02/03/2020,Dept_65,17,21,0.81,17,21,17,22
03/03/2020,Dept_65,28,35,0.8,24,32,22,33
04/03/2020,Dept_65,34,44,0.77,37,46,26,43
05/03/2020,Dept_65,38,49,0.78,45,56,32,52
06/03/2020,Dept_65,45,58,0.78,52,63,36,59
07/03/2020,Dept_65,55,72,0.76,61,75,41,66
08/03/2020,Dept_65,57,75,0.76,69,87,45,73
09/03/2020,Dept_65,63,81,0.78,75,94,50,81
10/03/2020,Dept_65,65,83,0.78,83,104,54,90
11/03/2020,Dept_65,68,86,0.79,86,108,58,96
12/03/2020,Dept_65,75,95,0.79,93,117,65,105
13/03/2020,Dept_65,75,96,0.78,99,130,68,108
14/03/2020,Dept_65,78,99,0.79,108,146,72,115
15/03/2020,Dept_65,82,103,0.8,111,151,75,122
16/03/2020,Dept_65,85,106,0.8,118,161,80,129
17/03/2020,Dept_65,94,NA,,127,170,83,137
18/03/2020,Dept_65,101,NA,,127,171,88,146
19/03/2020,Dept_65,103,NA,,131,177,92,150
20/03/2020,Dept_65,108,NA,,137,187,99,162
21/03/2020,Dept_65,NA,NA,,142,193,105,171
22/03/2020,Dept_65,NA,NA,,148,201,111,180
23/03/2020,Dept_65,NA,NA,,151,207,113,185
24/03/2020,Dept_65,NA,NA,,154,211,117,191
25/03/2020,Dept_65,NA,NA,,161,219,130,205
26/03/2020,Dept_65,NA,NA,,166,225,136,213
27/03/2020,Dept_65,NA,NA,,168,230,143,222
28/03/2020,Dept_65,NA,NA,,170,233,146,229
29/03/2020,Dept_65,NA,NA,,175,241,152,237
30/03/2020,Dept_65,NA,NA,,178,246,161,250
31/03/2020,Dept_65,NA,NA,,181,252,167,261
01/03/2020,Dept_66,14,16,0.88,19,20,16,17
02/03/2020,Dept_66,32,35,0.91,37,42,45,49
03/03/2020,Dept_66,46,52,0.88,48,58,57,63
04/03/2020,Dept_66,65,73,0.89,68,79,74,82
05/03/2020,Dept_66,81,89,0.91,79,90,80,94
06/03/2020,Dept_66,94,104,0.9,94,108,103,118
07/03/2020,Dept_66,108,120,0.9,109,126,119,135
08/03/2020,Dept_66,117,130,0.9,127,146,144,163
09/03/2020,Dept_66,138,153,0.9,143,165,163,183
10/03/2020,Dept_66,152,170,0.89,158,182,183,206
11/03/2020,Dept_66,170,192,0.89,171,200,204,227
12/03/2020,Dept_66,182,205,0.89,185,219,217,243
13/03/2020,Dept_66,193,217,0.89,201,236,231,260
14/03/2020,Dept_66,202,226,0.89,213,251,247,277
15/03/2020,Dept_66,214,238,0.9,232,270,267,298
16/03/2020,Dept_66,227,252,0.9,254,293,279,313
17/03/2020,Dept_66,237,NA,,270,310,295,332
18/03/2020,Dept_66,253,NA,,283,324,308,350
19/03/2020,Dept_66,264,NA,,297,340,318,361
20/03/2020,Dept_66,270,NA,,309,358,327,373
21/03/2020,Dept_66,NA,NA,,323,374,344,393
22/03/2020,Dept_66,NA,NA,,344,396,358,409
23/03/2020,Dept_66,NA,NA,,351,404,366,420
24/03/2020,Dept_66,NA,NA,,366,422,377,432
25/03/2020,Dept_66,NA,NA,,383,442,392,448
26/03/2020,Dept_66,NA,NA,,393,453,404,462
27/03/2020,Dept_66,NA,NA,,414,475,416,475
28/03/2020,Dept_66,NA,NA,,426,489,429,490
29/03/2020,Dept_66,NA,NA,,444,507,437,500
30/03/2020,Dept_66,NA,NA,,458,524,443,509
31/03/2020,Dept_66,NA,NA,,471,539,454,526
01/03/2020,Dept_67,35,37,0.95,18,23,22,28
02/03/2020,Dept_67,63,67,0.94,43,54,51,61
03/03/2020,Dept_67,86,93,0.92,74,93,78,94
04/03/2020,Dept_67,109,116,0.94,97,119,106,125
05/03/2020,Dept_67,143,153,0.93,131,157,138,162
06/03/2020,Dept_67,166,180,0.92,152,182,177,209
07/03/2020,Dept_67,196,214,0.92,186,220,212,249
08/03/2020,Dept_67,220,241,0.91,210,248,238,282
09/03/2020,Dept_67,241,267,0.9,236,279,263,309
10/03/2020,Dept_67,274,303,0.9,268,317,298,353
11/03/2020,Dept_67,302,332,0.91,297,350,320,384
12/03/2020,Dept_67,337,368,0.92,329,385,343,414
13/03/2020,Dept_67,368,400,0.92,347,406,369,445
14/03/2020,Dept_67,385,417,0.92,366,427,405,486
15/03/2020,Dept_67,411,444,0.93,387,452,430,513
16/03/2020,Dept_67,441,474,0.93,416,487,457,543
17/03/2020,Dept_67,459,NA,,441,513,486,576
18/03/2020,Dept_67,474,NA,,463,537,512,604
19/03/2020,Dept_67,497,NA,,482,557,538,635
20/03/2020,Dept_67,518,NA,,504,582,562,664
21/03/2020,Dept_67,NA,NA,,537,617,590,696
22/03/2020,Dept_67,NA,NA,,557,640,618,724
23/03/2020,Dept_67,NA,NA,,591,676,637,746
24/03/2020,Dept_67,NA,NA,,615,704,659,772
25/03/2020,Dept_67,NA,NA,,644,736,683,798
26/03/2020,Dept_67,NA,NA,,669,764,712,831
27/03/2020,Dept_67,NA,NA,,693,792,735,857
28/03/2020,Dept_67,NA,NA,,732,833,760,886
29/03/2020,Dept_67,NA,NA,,763,867,783,912
30/03/2020,Dept_67,NA,NA,,785,892,810,944
31/03/2020,Dept_67,NA,NA,,805,912,833,972
01/03/2020,Dept_68,23,25,0.92,17,19,19,25
02/03/2020,Dept_68,39,42,0.93,37,41,32,41
03/03/2020,Dept_68,55,61,0.9,47,53,51,62
04/03/2020,Dept_68,73,80,0.91,69,78,79,97
05/03/2020,Dept_68,92,100,0.92,86,97,107,127
06/03/2020,Dept_68,120,128,0.94,108,124,129,157
07/03/2020,Dept_68,139,148,0.94,128,146,146,175
08/03/2020,Dept_68,153,164,0.93,146,166,166,198
09/03/2020,Dept_68,172,184,0.93,165,187,188,223
10/03/2020,Dept_68,195,210,0.93,179,205,209,246
11/03/2020,Dept_68,225,240,0.94,192,221,230,269
12/03/2020,Dept_68,253,269,0.94,205,235,260,303
13/03/2020,Dept_68,288,304,0.95,220,254,277,323
14/03/2020,Dept_68,319,336,0.95,238,274,297,343
15/03/2020,Dept_68,356,373,0.95,247,284,313,362
16/03/2020,Dept_68,398,417,0.95,263,302,327,380
17/03/2020,Dept_68,441,NA,,276,323,345,401
18/03/2020,Dept_68,486,NA,,291,342,358,417
19/03/2020,Dept_68,539,NA,,310,363,373,434
20/03/2020,Dept_68,589,NA,,325,380,394,460
21/03/2020,Dept_68,NA,NA,,346,402,410,480
22/03/2020,Dept_68,NA,NA,,365,424,427,500
23/03/2020,Dept_68,NA,NA,,382,445,440,515
24/03/2020,Dept_68,NA,NA,,392,457,463,540
25/03/2020,Dept_68,NA,NA,,404,472,479,564
26/03/2020,Dept_68,NA,NA,,427,498,497,584
27/03/2020,Dept_68,NA,NA,,444,516,527,620
28/03/2020,Dept_68,NA,NA,,462,535,545,639
29/03/2020,Dept_68,NA,NA,,473,551,563,660
30/03/2020,Dept_68,NA,NA,,489,569,576,678
31/03/2020,Dept_68,NA,NA,,504,590,597,700
01/03/2020,Dept_69,34,36,0.94,55,59,47,48
02/03/2020,Dept_69,76,79,0.96,91,97,102,108
03/03/2020,Dept_69,118,123,0.96,126,136,143,151
04/03/2020,Dept_69,160,165,0.97,178,188,193,207
05/03/2020,Dept_69,200,206,0.97,222,239,238,257
06/03/2020,Dept_69,244,252,0.97,257,278,288,309
07/03/2020,Dept_69,276,285,0.97,295,318,335,361
08/03/2020,Dept_69,325,336,0.97,336,361,374,407
09/03/2020,Dept_69,367,379,0.97,364,392,429,470
10/03/2020,Dept_69,403,418,0.96,400,430,474,522
11/03/2020,Dept_69,433,450,0.96,442,476,528,580
12/03/2020,Dept_69,481,500,0.96,490,534,580,639
13/03/2020,Dept_69,514,533,0.96,526,572,619,685
14/03/2020,Dept_69,545,565,0.96,567,615,649,720
15/03/2020,Dept_69,580,601,0.97,603,653,689,763
16/03/2020,Dept_69,613,634,0.97,643,696,740,817
17/03/2020,Dept_69,657,NA,,666,724,787,866
18/03/2020,Dept_69,689,NA,,711,770,823,906
19/03/2020,Dept_69,733,NA,,755,814,857,944
20/03/2020,Dept_69,777,NA,,790,851,892,981
21/03/2020,Dept_69,NA,NA,,825,889,932,1030
22/03/2020,Dept_69,NA,NA,,868,935,976,1078
23/03/2020,Dept_69,NA,NA,,900,968,1007,1109
24/03/2020,Dept_69,NA,NA,,938,1008,1045,1154
25/03/2020,Dept_69,NA,NA,,979,1052,1074,1186
26/03/2020,Dept_69,NA,NA,,1022,1098,1120,1235
27/03/2020,Dept_69,NA,NA,,1057,1136,1155,1273
28/03/2020,Dept_69,NA,NA,,1097,1178,1191,1313
29/03/2020,Dept_69,NA,NA,,1128,1211,1227,1355
30/03/2020,Dept_69,NA,NA,,1162,1248,1265,1397
31/03/2020,Dept_69,NA,NA,,1190,1277,1305,1441
01/03/2020,Dept_70,10,12,0.83,1,3,7,10
02/03/2020,Dept_70,14,17,0.82,12,14,17,22
03/03/2020,Dept_70,21,25,0.84,16,21,21,30
04/03/2020,Dept_70,29,33,0.88,18,24,29,40
05/03/2020,Dept_70,35,41,0.85,23,31,32,43
06/03/2020,Dept_70,44,50,0.88,28,36,40,54
07/03/2020,Dept_70,48,56,0.86,32,40,43,59
08/03/2020,Dept_70,51,62,0.82,35,43,50,67
09/03/2020,Dept_70,55,67,0.82,40,49,54,76
10/03/2020,Dept_70,58,71,0.82,46,57,58,82
11/03/2020,Dept_70,63,76,0.83,55,70,62,88
12/03/2020,Dept_70,72,85,0.85,59,76,62,89
13/03/2020,Dept_70,76,89,0.85,63,80,65,94
14/03/2020,Dept_70,78,92,0.85,66,84,70,102
15/03/2020,Dept_70,82,98,0.84,70,91,74,106
16/03/2020,Dept_70,89,105,0.85,72,93,80,113
17/03/2020,Dept_70,94,NA,,77,101,84,118
18/03/2020,Dept_70,100,NA,,79,109,88,124
19/03/2020,Dept_70,102,NA,,81,114,93,130
20/03/2020,Dept_70,104,NA,,88,124,98,138
21/03/2020,Dept_70,NA,NA,,91,127,102,142
22/03/2020,Dept_70,NA,NA,,96,133,109,152
23/03/2020,Dept_70,NA,NA,,98,136,113,158
24/03/2020,Dept_70,NA,NA,,101,139,118,165
25/03/2020,Dept_70,NA,NA,,107,147,127,176
26/03/2020,Dept_70,NA,NA,,115,155,131,180
27/03/2020,Dept_70,NA,NA,,119,159,135,186
28/03/2020,Dept_70,NA,NA,,123,163,144,196
29/03/2020,Dept_70,NA,NA,,127,168,153,205
30/03/2020,Dept_70,NA,NA,,131,172,159,213
31/03/2020,Dept_70,NA,NA,,136,180,161,216
01/03/2020,Dept_71,14,16,0.88,13,18,17,19
02/03/2020,Dept_71,28,32,0.88,29,42,34,38
03/03/2020,Dept_71,42,50,0.84,42,57,51,58
04/03/2020,Dept_71,59,68,0.87,58,73,76,87
05/03/2020,Dept_71,76,85,0.89,78,95,95,109
06/03/2020,Dept_71,93,106,0.88,93,113,113,135
07/03/2020,Dept_71,113,127,0.89,116,141,129,160
08/03/2020,Dept_71,130,147,0.88,134,160,144,178
09/03/2020,Dept_71,149,169,0.88,149,179,167,202
10/03/2020,Dept_71,160,181,0.88,162,194,188,226
11/03/2020,Dept_71,175,198,0.88,179,214,204,246
12/03/2020,Dept_71,194,218,0.89,192,230,219,268
13/03/2020,Dept_71,217,242,0.9,198,240,241,293
14/03/2020,Dept_71,230,255,0.9,213,260,255,310
15/03/2020,Dept_71,247,272,0.91,227,276,274,337
16/03/2020,Dept_71,267,292,0.91,237,290,288,355
17/03/2020,Dept_71,281,NA,,254,310,302,372
18/03/2020,Dept_71,304,NA,,274,333,318,393
19/03/2020,Dept_71,321,NA,,288,349,340,415
20/03/2020,Dept_71,339,NA,,298,362,351,430
21/03/2020,Dept_71,NA,NA,,313,382,373,453
22/03/2020,Dept_71,NA,NA,,332,408,391,476
23/03/2020,Dept_71,NA,NA,,356,439,411,500
24/03/2020,Dept_71,NA,NA,,366,452,424,514
25/03/2020,Dept_71,NA,NA,,380,468,439,532
26/03/2020,Dept_71,NA,NA,,399,493,449,546
27/03/2020,Dept_71,NA,NA,,413,510,463,562
28/03/2020,Dept_71,NA,NA,,422,524,470,574
29/03/2020,Dept_71,NA,NA,,432,538,490,598
30/03/2020,Dept_71,NA,NA,,443,550,505,614
31/03/2020,Dept_71,NA,NA,,463,571,515,629
01/03/2020,Dept_72,21,23,0.91,15,19,13,14
02/03/2020,Dept_72,35,38,0.92,25,32,31,41
03/03/2020,Dept_72,51,55,0.93,39,48,43,54
04/03/2020,Dept_72,69,76,0.91,52,64,64,80
05/03/2020,Dept_72,84,94,0.89,65,81,78,97
06/03/2020,Dept_72,94,107,0.88,80,101,100,122
07/03/2020,Dept_72,108,121,0.89,92,115,115,142
08/03/2020,Dept_72,116,130,0.89,111,138,131,163
09/03/2020,Dept_72,135,152,0.89,124,155,146,180
10/03/2020,Dept_72,154,172,0.9,145,179,158,196
11/03/2020,Dept_72,163,185,0.88,157,193,175,216
12/03/2020,Dept_72,177,200,0.89,172,209,195,238
13/03/2020,Dept_72,194,217,0.89,182,223,204,250
14/03/2020,Dept_72,209,232,0.9,199,241,222,271
15/03/2020,Dept_72,226,250,0.9,218,260,236,288
16/03/2020,Dept_72,240,265,0.91,230,275,258,312
17/03/2020,Dept_72,260,NA,,247,296,281,336
18/03/2020,Dept_72,272,NA,,263,313,299,361
19/03/2020,Dept_72,297,NA,,280,332,316,381
20/03/2020,Dept_72,313,NA,,292,350,324,392
21/03/2020,Dept_72,NA,NA,,303,362,344,416
22/03/2020,Dept_72,NA,NA,,318,380,356,431
23/03/2020,Dept_72,NA,NA,,334,398,370,450
24/03/2020,Dept_72,NA,NA,,346,411,389,470
25/03/2020,Dept_72,NA,NA,,359,427,404,489
26/03/2020,Dept_72,NA,NA,,372,444,424,511
27/03/2020,Dept_72,NA,NA,,382,455,446,535
28/03/2020,Dept_72,NA,NA,,392,468,458,550
29/03/2020,Dept_72,NA,NA,,405,484,468,563
30/03/2020,Dept_72,NA,NA,,415,495,481,582
31/03/2020,Dept_72,NA,NA,,424,508,495,597
01/03/2020,Dept_73,9,12,0.75,11,11,12,14
02/03/2020,Dept_73,22,25,0.88,22,22,29,34
03/03/2020,Dept_73,37,40,0.93,33,35,39,48
04/03/2020,Dept_73,46,51,0.9,45,47,55,71
05/03/2020,Dept_73,51,60,0.85,55,59,66,88
06/03/2020,Dept_73,61,71,0.86,65,69,78,105
07/03/2020,Dept_73,73,83,0.88,80,86,92,121
08/03/2020,Dept_73,85,96,0.89,90,98,97,129
09/03/2020,Dept_73,91,104,0.88,101,110,104,140
10/03/2020,Dept_73,104,118,0.88,111,120,109,153
11/03/2020,Dept_73,118,133,0.89,126,137,121,167
12/03/2020,Dept_73,129,144,0.9,133,145,128,175
13/03/2020,Dept_73,137,152,0.9,140,153,136,189
14/03/2020,Dept_73,144,160,0.9,152,166,147,202
15/03/2020,Dept_73,157,174,0.9,159,176,159,215
16/03/2020,Dept_73,167,184,0.91,172,191,170,227
17/03/2020,Dept_73,171,NA,,177,196,181,239
18/03/2020,Dept_73,182,NA,,184,207,188,253
19/03/2020,Dept_73,194,NA,,192,216,207,274
20/03/2020,Dept_73,203,NA,,199,224,213,280
21/03/2020,Dept_73,NA,NA,,212,237,220,291
22/03/2020,Dept_73,NA,NA,,220,248,233,306
23/03/2020,Dept_73,NA,NA,,228,257,239,314
24/03/2020,Dept_73,NA,NA,,243,275,247,325
25/03/2020,Dept_73,NA,NA,,255,288,255,335
26/03/2020,Dept_73,NA,NA,,269,304,263,346
27/03/2020,Dept_73,NA,NA,,277,314,274,358
28/03/2020,Dept_73,NA,NA,,290,327,283,370
29/03/2020,Dept_73,NA,NA,,296,335,290,377
30/03/2020,Dept_73,NA,NA,,304,343,299,388
31/03/2020,Dept_73,NA,NA,,312,355,307,397
01/03/2020,Dept_74,18,20,0.9,18,20,19,21
02/03/2020,Dept_74,32,36,0.89,36,40,31,34
03/03/2020,Dept_74,47,53,0.89,52,61,50,54
04/03/2020,Dept_74,67,73,0.92,69,83,62,71
05/03/2020,Dept_74,89,95,0.94,89,107,82,94
06/03/2020,Dept_74,104,111,0.94,106,127,100,113
07/03/2020,Dept_74,120,128,0.94,118,139,113,128
08/03/2020,Dept_74,146,155,0.94,136,158,133,150
09/03/2020,Dept_74,162,171,0.95,151,174,148,165
10/03/2020,Dept_74,176,186,0.95,166,192,161,178
11/03/2020,Dept_74,185,195,0.95,181,208,167,185
12/03/2020,Dept_74,202,213,0.95,195,225,180,200
13/03/2020,Dept_74,215,226,0.95,212,244,202,224
14/03/2020,Dept_74,230,241,0.95,226,259,215,239
15/03/2020,Dept_74,248,259,0.96,245,279,229,257
16/03/2020,Dept_74,265,276,0.96,262,298,245,274
17/03/2020,Dept_74,287,NA,,278,318,261,290
18/03/2020,Dept_74,299,NA,,297,338,271,302
19/03/2020,Dept_74,314,NA,,311,356,282,313
20/03/2020,Dept_74,327,NA,,323,368,288,321
21/03/2020,Dept_74,NA,NA,,341,388,303,336
22/03/2020,Dept_74,NA,NA,,356,404,315,351
23/03/2020,Dept_74,NA,NA,,373,423,329,371
24/03/2020,Dept_74,NA,NA,,385,436,342,388
25/03/2020,Dept_74,NA,NA,,398,453,360,408
26/03/2020,Dept_74,NA,NA,,415,474,377,425
27/03/2020,Dept_74,NA,NA,,426,485,390,439
28/03/2020,Dept_74,NA,NA,,438,497,402,452
29/03/2020,Dept_74,NA,NA,,447,508,425,477
30/03/2020,Dept_74,NA,NA,,456,518,438,492
31/03/2020,Dept_74,NA,NA,,465,527,450,504
01/03/2020,Dept_75,54,54,1,47,47,60,60
02/03/2020,Dept_75,101,101,1,105,105,130,130
03/03/2020,Dept_75,148,148,1,138,138,184,184
04/03/2020,Dept_75,198,198,1,178,178,249,249
05/03/2020,Dept_75,246,246,1,234,234,317,317
06/03/2020,Dept_75,296,296,1,292,292,363,363
07/03/2020,Dept_75,356,356,1,343,343,410,410
08/03/2020,Dept_75,403,403,1,402,402,461,461
09/03/2020,Dept_75,459,459,1,461,461,522,522
10/03/2020,Dept_75,504,504,1,517,517,583,583
11/03/2020,Dept_75,544,544,1,572,572,653,653
12/03/2020,Dept_75,594,594,1,622,622,720,720
13/03/2020,Dept_75,646,646,1,668,668,767,767
14/03/2020,Dept_75,688,688,1,724,724,820,820
15/03/2020,Dept_75,731,731,1,783,783,879,879
16/03/2020,Dept_75,789,789,1,823,823,931,931
17/03/2020,Dept_75,831,NA,,856,856,970,970
18/03/2020,Dept_75,890,NA,,900,900,1004,1004
19/03/2020,Dept_75,952,NA,,941,941,1048,1048
20/03/2020,Dept_75,1004,NA,,991,991,1095,1096
21/03/2020,Dept_75,NA,NA,,1028,1028,1162,1163
22/03/2020,Dept_75,NA,NA,,1068,1068,1217,1218
23/03/2020,Dept_75,NA,NA,,1119,1119,1261,1262
24/03/2020,Dept_75,NA,NA,,1165,1165,1310,1311
25/03/2020,Dept_75,NA,NA,,1203,1203,1358,1359
26/03/2020,Dept_75,NA,NA,,1252,1252,1409,1410
27/03/2020,Dept_75,NA,NA,,1309,1309,1449,1450
28/03/2020,Dept_75,NA,NA,,1355,1355,1491,1492
29/03/2020,Dept_75,NA,NA,,1399,1399,1540,1541
30/03/2020,Dept_75,NA,NA,,1456,1456,1594,1595
31/03/2020,Dept_75,NA,NA,,1497,1497,1644,1646
01/03/2020,Dept_76,32,34,0.94,30,38,52,55
02/03/2020,Dept_76,61,70,0.87,64,76,88,96
03/03/2020,Dept_76,89,101,0.88,105,125,132,148
04/03/2020,Dept_76,122,135,0.9,140,160,180,204
05/03/2020,Dept_76,151,168,0.9,182,206,229,259
06/03/2020,Dept_76,180,198,0.91,219,244,262,295
07/03/2020,Dept_76,213,233,0.91,247,273,293,327
08/03/2020,Dept_76,237,258,0.92,271,301,345,381
09/03/2020,Dept_76,272,296,0.92,301,334,392,428
10/03/2020,Dept_76,305,333,0.92,327,364,440,478
11/03/2020,Dept_76,338,368,0.92,354,395,479,521
12/03/2020,Dept_76,378,409,0.92,393,435,514,561
13/03/2020,Dept_76,412,444,0.93,428,473,549,597
14/03/2020,Dept_76,447,479,0.93,470,519,593,644
15/03/2020,Dept_76,475,507,0.94,504,556,638,692
16/03/2020,Dept_76,512,546,0.94,535,590,678,740
17/03/2020,Dept_76,552,NA,,579,636,726,790
18/03/2020,Dept_76,583,NA,,604,661,761,829
19/03/2020,Dept_76,621,NA,,625,684,806,875
20/03/2020,Dept_76,646,NA,,661,726,840,911
21/03/2020,Dept_76,NA,NA,,685,754,877,951
22/03/2020,Dept_76,NA,NA,,719,793,914,995
23/03/2020,Dept_76,NA,NA,,753,829,956,1043
24/03/2020,Dept_76,NA,NA,,786,863,991,1086
25/03/2020,Dept_76,NA,NA,,814,892,1035,1136
26/03/2020,Dept_76,NA,NA,,849,930,1076,1184
27/03/2020,Dept_76,NA,NA,,872,953,1112,1227
28/03/2020,Dept_76,NA,NA,,898,983,1152,1272
29/03/2020,Dept_76,NA,NA,,927,1017,1188,1313
30/03/2020,Dept_76,NA,NA,,958,1054,1210,1339
31/03/2020,Dept_76,NA,NA,,989,1087,1253,1385
01/03/2020,Dept_77,23,27,0.85,23,26,26,32
02/03/2020,Dept_77,43,49,0.88,35,40,53,63
03/03/2020,Dept_77,72,79,0.91,56,66,81,97
04/03/2020,Dept_77,94,103,0.91,80,95,102,122
05/03/2020,Dept_77,111,123,0.9,104,120,129,151
06/03/2020,Dept_77,133,146,0.91,122,139,155,181
07/03/2020,Dept_77,154,167,0.92,143,162,182,210
08/03/2020,Dept_77,175,189,0.93,154,175,197,231
09/03/2020,Dept_77,196,210,0.93,173,195,222,256
10/03/2020,Dept_77,217,232,0.94,196,224,245,282
11/03/2020,Dept_77,242,259,0.93,220,252,266,309
12/03/2020,Dept_77,257,274,0.94,237,271,286,333
