country,region,start_date,end_date,population,total_deaths
Germany,Germany,16/12/2019,16/12/2019,83149300,2568
Germany,Germany,17/12/2019,17/12/2019,83149300,2865
Germany,Germany,18/12/2019,18/12/2019,83149300,2708
Germany,Germany,19/12/2019,19/12/2019,83149300,2766
Germany,Germany,20/12/2019,20/12/2019,83149300,2804
Germany,Germany,21/12/2019,21/12/2019,83149300,2719
Germany,Germany,22/12/2019,22/12/2019,83149300,2616
Germany,Germany,23/12/2019,23/12/2019,83149300,2768
Germany,Germany,24/12/2019,24/12/2019,83149300,2595
Germany,Germany,25/12/2019,25/12/2019,83149300,2585
Germany,Germany,26/12/2019,26/12/2019,83149300,2558
Germany,Germany,27/12/2019,27/12/2019,83149300,2640
Germany,Germany,28/12/2019,28/12/2019,83149300,2486
Germany,Germany,29/12/2019,29/12/2019,83149300,2503
Germany,Germany,30/12/2019,30/12/2019,83149300,2615
Germany,Germany,31/12/2019,31/12/2019,83149300,2685
Germany,Germany,01/01/2020,01/01/2020,83149300,2687
Germany,Germany,02/01/2020,02/01/2020,83149300,2814
Germany,Germany,03/01/2020,03/01/2020,83149300,2764
Germany,Germany,04/01/2020,04/01/2020,83149300,2771
Germany,Germany,05/01/2020,05/01/2020,83149300,2538
Germany,Germany,06/01/2020,06/01/2020,83149300,2674
Germany,Germany,07/01/2020,07/01/2020,83149300,2808
Germany,Germany,08/01/2020,08/01/2020,83149300,2841
Germany,Germany,09/01/2020,09/01/2020,83149300,2918
Germany,Germany,10/01/2020,10/01/2020,83149300,2892
Germany,Germany,11/01/2020,11/01/2020,83149300,2685
Germany,Germany,12/01/2020,12/01/2020,83149300,2619
Germany,Germany,13/01/2020,13/01/2020,83149300,2763
Germany,Germany,14/01/2020,14/01/2020,83149300,2840
Germany,Germany,15/01/2020,15/01/2020,83149300,2694
Germany,Germany,16/01/2020,16/01/2020,83149300,2885
Germany,Germany,17/01/2020,17/01/2020,83149300,2703
Germany,Germany,18/01/2020,18/01/2020,83149300,2697
Germany,Germany,19/01/2020,19/01/2020,83149300,2593
Germany,Germany,20/01/2020,20/01/2020,83149300,2644
Germany,Germany,21/01/2020,21/01/2020,83149300,2710
Germany,Germany,22/01/2020,22/01/2020,83149300,2694
Germany,Germany,23/01/2020,23/01/2020,83149300,2729
Germany,Germany,24/01/2020,24/01/2020,83149300,2844
Germany,Germany,25/01/2020,25/01/2020,83149300,2675
Germany,Germany,26/01/2020,26/01/2020,83149300,2646
Germany,Germany,27/01/2020,27/01/2020,83149300,2815
Germany,Germany,28/01/2020,28/01/2020,83149300,2898
Germany,Germany,29/01/2020,29/01/2020,83149300,2838
Germany,Germany,30/01/2020,30/01/2020,83149300,2773
Germany,Germany,31/01/2020,31/01/2020,83149300,2923
Germany,Germany,01/02/2020,01/02/2020,83149300,2804
Germany,Germany,02/02/2020,02/02/2020,83149300,2741
Germany,Germany,03/02/2020,03/02/2020,83149300,2740
Germany,Germany,04/02/2020,04/02/2020,83149300,2899
Germany,Germany,05/02/2020,05/02/2020,83149300,2691
Germany,Germany,06/02/2020,06/02/2020,83149300,2597
Germany,Germany,07/02/2020,07/02/2020,83149300,2754
Germany,Germany,08/02/2020,08/02/2020,83149300,2713
Germany,Germany,09/02/2020,09/02/2020,83149300,2625
Germany,Germany,10/02/2020,10/02/2020,83149300,2848
Germany,Germany,11/02/2020,11/02/2020,83149300,2833
Germany,Germany,12/02/2020,12/02/2020,83149300,2783
Germany,Germany,13/02/2020,13/02/2020,83149300,2792
Germany,Germany,14/02/2020,14/02/2020,83149300,2794
Germany,Germany,15/02/2020,15/02/2020,83149300,2808
Germany,Germany,16/02/2020,16/02/2020,83149300,2756
Germany,Germany,17/02/2020,17/02/2020,83149300,2812
Germany,Germany,18/02/2020,18/02/2020,83149300,2658
Germany,Germany,19/02/2020,19/02/2020,83149300,2729
Germany,Germany,20/02/2020,20/02/2020,83149300,2737
Germany,Germany,21/02/2020,21/02/2020,83149300,2662
Germany,Germany,22/02/2020,22/02/2020,83149300,2676
Germany,Germany,23/02/2020,23/02/2020,83149300,2657
Germany,Germany,24/02/2020,24/02/2020,83149300,2771
Germany,Germany,25/02/2020,25/02/2020,83149300,2799
Germany,Germany,26/02/2020,26/02/2020,83149300,2784
Germany,Germany,27/02/2020,27/02/2020,83149300,2729
Germany,Germany,28/02/2020,28/02/2020,83149300,2906
Germany,Germany,29/02/2020,29/02/2020,83149300,2824
Germany,Germany,01/03/2020,01/03/2020,83149300,2650
Germany,Germany,02/03/2020,02/03/2020,83149300,2842
Germany,Germany,03/03/2020,03/03/2020,83149300,2890
Germany,Germany,04/03/2020,04/03/2020,83149300,2796
Germany,Germany,05/03/2020,05/03/2020,83149300,2780
Germany,Germany,06/03/2020,06/03/2020,83149300,2897
Germany,Germany,07/03/2020,07/03/2020,83149300,2718
Germany,Germany,08/03/2020,08/03/2020,83149300,2708
Germany,Germany,09/03/2020,09/03/2020,83149300,2882
Germany,Germany,10/03/2020,10/03/2020,83149300,2874
Germany,Germany,11/03/2020,11/03/2020,83149300,2886
Germany,Germany,12/03/2020,12/03/2020,83149300,2844
Germany,Germany,13/03/2020,13/03/2020,83149300,2828
Germany,Germany,14/03/2020,14/03/2020,83149300,2805
Germany,Germany,15/03/2020,15/03/2020,83149300,2744
Germany,Germany,16/03/2020,16/03/2020,83149300,2916
Germany,Germany,17/03/2020,17/03/2020,83149300,2859
Germany,Germany,18/03/2020,18/03/2020,83149300,2931
Germany,Germany,19/03/2020,19/03/2020,83149300,2812
Germany,Germany,20/03/2020,20/03/2020,83149300,2869
Germany,Germany,21/03/2020,21/03/2020,83149300,2756
Germany,Germany,22/03/2020,22/03/2020,83149300,2574
Germany,Germany,23/03/2020,23/03/2020,83149300,2682
Germany,Germany,24/03/2020,24/03/2020,83149300,2723
Germany,Germany,25/03/2020,25/03/2020,83149300,2919
Germany,Germany,26/03/2020,26/03/2020,83149300,2835
Germany,Germany,27/03/2020,27/03/2020,83149300,2950
Germany,Germany,28/03/2020,28/03/2020,83149300,2944
Germany,Germany,29/03/2020,29/03/2020,83149300,2630
Germany,Germany,30/03/2020,30/03/2020,83149300,2885
Germany,Germany,31/03/2020,31/03/2020,83149300,2944
Germany,Germany,01/04/2020,01/04/2020,83149300,2985
Germany,Germany,02/04/2020,02/04/2020,83149300,3066
Germany,Germany,03/04/2020,03/04/2020,83149300,2974
Germany,Germany,04/04/2020,04/04/2020,83149300,2928
Germany,Germany,05/04/2020,05/04/2020,83149300,2851
Germany,Germany,06/04/2020,06/04/2020,83149300,3029
Germany,Germany,07/04/2020,07/04/2020,83149300,3045
Germany,Germany,08/04/2020,08/04/2020,83149300,3159
Germany,Germany,09/04/2020,09/04/2020,83149300,2965
Germany,Germany,10/04/2020,10/04/2020,83149300,2758
Germany,Germany,11/04/2020,11/04/2020,83149300,2785
Germany,Germany,12/04/2020,12/04/2020,83149300,2745
Germany,Germany,13/04/2020,13/04/2020,83149300,2682
Germany,Germany,14/04/2020,14/04/2020,83149300,2727
Germany,Germany,15/04/2020,15/04/2020,83149300,2738
Germany,Germany,16/04/2020,16/04/2020,83149300,2812
Germany,Germany,17/04/2020,17/04/2020,83149300,2919
Germany,Germany,18/04/2020,18/04/2020,83149300,2703
Germany,Germany,19/04/2020,19/04/2020,83149300,2665
Germany,Germany,20/04/2020,20/04/2020,83149300,2646
Germany,Germany,21/04/2020,21/04/2020,83149300,2730
Germany,Germany,22/04/2020,22/04/2020,83149300,2696
Germany,Germany,23/04/2020,23/04/2020,83149300,2748
Germany,Germany,24/04/2020,24/04/2020,83149300,2718
Germany,Germany,25/04/2020,25/04/2020,83149300,2535
Germany,Germany,26/04/2020,26/04/2020,83149300,2448
Germany,Germany,27/04/2020,27/04/2020,83149300,2621
Germany,Germany,28/04/2020,28/04/2020,83149300,2573
Germany,Germany,29/04/2020,29/04/2020,83149300,2762
Germany,Germany,30/04/2020,30/04/2020,83149300,2696
Germany,Germany,01/05/2020,01/05/2020,83149300,2489
Germany,Germany,02/05/2020,02/05/2020,83149300,2427
Germany,Germany,03/05/2020,03/05/2020,83149300,2305
Germany,Germany,04/05/2020,04/05/2020,83149300,2508
Germany,Germany,05/05/2020,05/05/2020,83149300,2504
Germany,Germany,06/05/2020,06/05/2020,83149300,2543
Germany,Germany,07/05/2020,07/05/2020,83149300,2526
Germany,Germany,08/05/2020,08/05/2020,83149300,2558
Germany,Germany,09/05/2020,09/05/2020,83149300,2553
Germany,Germany,10/05/2020,10/05/2020,83149300,2414
Germany,Germany,11/05/2020,11/05/2020,83149300,2455
Germany,Germany,12/05/2020,12/05/2020,83149300,2455
Germany,Germany,13/05/2020,13/05/2020,83149300,2512
Germany,Germany,14/05/2020,14/05/2020,83149300,2411
Germany,Germany,15/05/2020,15/05/2020,83149300,2455
Germany,Germany,16/05/2020,16/05/2020,83149300,2315
Germany,Germany,17/05/2020,17/05/2020,83149300,2344
Germany,Germany,18/05/2020,18/05/2020,83149300,2491
Germany,Germany,19/05/2020,19/05/2020,83149300,2523
Germany,Germany,20/05/2020,20/05/2020,83149300,2597
Germany,Germany,21/05/2020,21/05/2020,83149300,2413
Germany,Germany,22/05/2020,22/05/2020,83149300,2466
Germany,Germany,23/05/2020,23/05/2020,83149300,2373
Germany,Germany,24/05/2020,24/05/2020,83149300,2271
Germany,Germany,25/05/2020,25/05/2020,83149300,2422
Germany,Germany,26/05/2020,26/05/2020,83149300,2407
Germany,Germany,27/05/2020,27/05/2020,83149300,2412
Germany,Germany,28/05/2020,28/05/2020,83149300,2474
Germany,Germany,29/05/2020,29/05/2020,83149300,2405
Germany,Germany,30/05/2020,30/05/2020,83149300,2375
Germany,Germany,31/05/2020,31/05/2020,83149300,2229
Germany,Germany,01/06/2020,01/06/2020,83149300,2316
Germany,Germany,02/06/2020,02/06/2020,83149300,2519
Germany,Germany,03/06/2020,03/06/2020,83149300,2586
Germany,Germany,04/06/2020,04/06/2020,83149300,2679
Germany,Germany,05/06/2020,05/06/2020,83149300,2495
Germany,Germany,06/06/2020,06/06/2020,83149300,2371
Germany,Germany,07/06/2020,07/06/2020,83149300,2253
Germany,Germany,08/06/2020,08/06/2020,83149300,2296
Germany,Germany,09/06/2020,09/06/2020,83149300,2316
Germany,Germany,10/06/2020,10/06/2020,83149300,2374
Germany,Germany,11/06/2020,11/06/2020,83149300,2311
Germany,Germany,12/06/2020,12/06/2020,83149300,2507
Germany,Germany,13/06/2020,13/06/2020,83149300,2423
Germany,Germany,14/06/2020,14/06/2020,83149300,2297
Germany,Germany,15/06/2020,15/06/2020,83149300,2295
Germany,Germany,16/06/2020,16/06/2020,83149300,2396
Germany,Germany,17/06/2020,17/06/2020,83149300,2392
Germany,Germany,18/06/2020,18/06/2020,83149300,2367
Germany,Germany,19/06/2020,19/06/2020,83149300,2355
Germany,Germany,20/06/2020,20/06/2020,83149300,2347
Germany,Germany,21/06/2020,21/06/2020,83149300,2183
Germany,Germany,22/06/2020,22/06/2020,83149300,2470
Germany,Germany,23/06/2020,23/06/2020,83149300,2436
Germany,Germany,24/06/2020,24/06/2020,83149300,2369
Germany,Germany,25/06/2020,25/06/2020,83149300,2444
Germany,Germany,26/06/2020,26/06/2020,83149300,2539
Germany,Germany,27/06/2020,27/06/2020,83149300,2585
Germany,Germany,28/06/2020,28/06/2020,83149300,2369
Germany,Germany,29/06/2020,29/06/2020,83149300,2283
Germany,Germany,30/06/2020,30/06/2020,83149300,2287
Germany,Germany,01/07/2020,01/07/2020,83149300,2446
Germany,Germany,02/07/2020,02/07/2020,83149300,2411
Germany,Germany,03/07/2020,03/07/2020,83149300,2341
Germany,Germany,04/07/2020,04/07/2020,83149300,2266
Germany,Germany,05/07/2020,05/07/2020,83149300,2339
Germany,Germany,06/07/2020,06/07/2020,83149300,2382
Germany,Germany,07/07/2020,07/07/2020,83149300,2303
Germany,Germany,08/07/2020,08/07/2020,83149300,2235
Germany,Germany,09/07/2020,09/07/2020,83149300,2374
Germany,Germany,10/07/2020,10/07/2020,83149300,2421
Germany,Germany,11/07/2020,11/07/2020,83149300,2189
Germany,Germany,12/07/2020,12/07/2020,83149300,2145
Germany,Germany,13/07/2020,13/07/2020,83149300,2260
Germany,Germany,14/07/2020,14/07/2020,83149300,2413
Germany,Germany,15/07/2020,15/07/2020,83149300,2397
Germany,Germany,16/07/2020,16/07/2020,83149300,2338
Germany,Germany,17/07/2020,17/07/2020,83149300,2331
Germany,Germany,18/07/2020,18/07/2020,83149300,2305
Germany,Germany,19/07/2020,19/07/2020,83149300,2350
Germany,Germany,20/07/2020,20/07/2020,83149300,2435
Germany,Germany,21/07/2020,21/07/2020,83149300,2306
Germany,Germany,22/07/2020,22/07/2020,83149300,2290
Germany,Germany,23/07/2020,23/07/2020,83149300,2366
Germany,Germany,24/07/2020,24/07/2020,83149300,2503
Germany,Germany,25/07/2020,25/07/2020,83149300,2496
Germany,Germany,26/07/2020,26/07/2020,83149300,2360
Germany,Germany,27/07/2020,27/07/2020,83149300,2399
Germany,Germany,28/07/2020,28/07/2020,83149300,2562
Germany,Germany,29/07/2020,29/07/2020,83149300,2361
Germany,Germany,30/07/2020,30/07/2020,83149300,2322
Germany,Germany,31/07/2020,31/07/2020,83149300,2584
Germany,Germany,01/08/2020,01/08/2020,83149300,2562
Germany,Germany,02/08/2020,02/08/2020,83149300,2442
Germany,Germany,03/08/2020,03/08/2020,83149300,2381
Germany,Germany,04/08/2020,04/08/2020,83149300,2267
Germany,Germany,05/08/2020,05/08/2020,83149300,2356
Germany,Germany,06/08/2020,06/08/2020,83149300,2374
Germany,Germany,07/08/2020,07/08/2020,83149300,2508
Germany,Germany,08/08/2020,08/08/2020,83149300,2630
Germany,Germany,09/08/2020,09/08/2020,83149300,2743
Germany,Germany,10/08/2020,10/08/2020,83149300,2721
Germany,Germany,11/08/2020,11/08/2020,83149300,2996
Germany,Germany,12/08/2020,12/08/2020,83149300,2937
Germany,Germany,13/08/2020,13/08/2020,83149300,2809
Germany,Germany,14/08/2020,14/08/2020,83149300,2808
Germany,Germany,15/08/2020,15/08/2020,83149300,2589
Germany,Germany,16/08/2020,16/08/2020,83149300,2433
Germany,Germany,17/08/2020,17/08/2020,83149300,2417
Germany,Germany,18/08/2020,18/08/2020,83149300,2486
Germany,Germany,19/08/2020,19/08/2020,83149300,2472
Germany,Germany,20/08/2020,20/08/2020,83149300,2433
Germany,Germany,21/08/2020,21/08/2020,83149300,2592
Germany,Germany,22/08/2020,22/08/2020,83149300,2433
Germany,Germany,23/08/2020,23/08/2020,83149300,2199
